"device_id","datetime","CO","status1","CO2","status2","NOx","status3","O3","status4","PM2_5","status5","AQHI","status6","NO2","status7","NO","status8"
"30005","2018-02-18 12:25:45","191.357",NULL,NULL,NULL,NULL,NULL,"26.022",NULL,"12.21",NULL,NULL,NULL,"5.14517",NULL,"10.2534",NULL
"30005","2018-02-18 12:27:45","213.694",NULL,NULL,NULL,NULL,NULL,"29.6652",NULL,"13.41",NULL,NULL,NULL,"5.28835",NULL,"9.05869",NULL
"30005","2018-02-18 12:29:45","256.707",NULL,NULL,NULL,NULL,NULL,"31.9215",NULL,"18.04",NULL,NULL,NULL,"4.70185",NULL,"8.78385",NULL
"30005","2018-02-18 12:31:45","229.4",NULL,NULL,NULL,NULL,NULL,"33.0298",NULL,"13.53",NULL,NULL,NULL,"3.94254",NULL,"8.76036",NULL
"30005","2018-02-18 12:33:45","201.802",NULL,NULL,NULL,NULL,NULL,"32.86",NULL,"10.8",NULL,NULL,NULL,"3.18516",NULL,"8.53682",NULL
"30005","2018-02-18 12:35:45","227.181",NULL,NULL,NULL,NULL,NULL,"31.3345",NULL,"13.63",NULL,NULL,NULL,"4.12315",NULL,"8.90323",NULL
"30005","2018-02-18 12:37:45","209.447",NULL,NULL,NULL,NULL,NULL,"31.7403",NULL,"10.43",NULL,NULL,NULL,"4.12346",NULL,"8.49667",NULL
"30005","2018-02-18 12:39:45","208.154",NULL,NULL,NULL,NULL,NULL,"30.686",NULL,"15.3",NULL,NULL,NULL,"4.27041",NULL,"8.61711",NULL
"30005","2018-02-18 12:40:45","195.656",NULL,NULL,NULL,NULL,NULL,"30.4958",NULL,"12.76",NULL,NULL,NULL,"4.19783",NULL,"8.51346",NULL
"30005","2018-02-18 12:42:45","201.533",NULL,NULL,NULL,NULL,NULL,"30.6428",NULL,"13.92",NULL,NULL,NULL,"4.33862",NULL,"8.41812",NULL
"30005","2018-02-18 12:44:45","165.738",NULL,NULL,NULL,NULL,NULL,"31.0677",NULL,"10.76",NULL,NULL,NULL,"3.67471",NULL,"8.32833",NULL
"30005","2018-02-18 12:46:45","200.519",NULL,NULL,NULL,NULL,NULL,"30.7006",NULL,"9.91",NULL,NULL,NULL,"3.97547",NULL,"8.46993",NULL
"30005","2018-02-18 12:48:45","206.789",NULL,NULL,NULL,NULL,NULL,"30.4198",NULL,"12.63",NULL,NULL,NULL,"4.30601",NULL,"8.41791",NULL
"30005","2018-02-18 12:50:45","212.368",NULL,NULL,NULL,NULL,NULL,"30.4582",NULL,"13.13",NULL,NULL,NULL,"4.46405",NULL,"8.57318",NULL
"30005","2018-02-18 12:52:45","194.406",NULL,NULL,NULL,NULL,NULL,"30.6226",NULL,"12.25",NULL,NULL,NULL,"4.05351",NULL,"8.45195",NULL
"30005","2018-02-18 12:53:45","187.688",NULL,NULL,NULL,NULL,NULL,"30.745",NULL,"10.3",NULL,NULL,NULL,"3.90316",NULL,"8.55971",NULL
"30005","2018-02-18 12:55:45","179.909",NULL,NULL,NULL,NULL,NULL,"31.4506",NULL,"11.63",NULL,NULL,NULL,"3.55912",NULL,"8.5339",NULL
"30005","2018-02-18 12:57:45","199.758",NULL,NULL,NULL,NULL,NULL,"31.1711",NULL,"13.53",NULL,NULL,NULL,"4.0336",NULL,"8.49859",NULL
"30005","2018-02-18 12:59:45","168.578",NULL,NULL,NULL,NULL,NULL,"32.6916",NULL,"10.52",NULL,NULL,NULL,"2.60785",NULL,"8.59978",NULL
"30005","2018-02-18 13:01:45","183.194",NULL,NULL,NULL,NULL,NULL,"33.6076",NULL,"11.03",NULL,NULL,NULL,"2.46489",NULL,"8.7496",NULL
"30005","2018-02-18 13:03:45","180.133",NULL,NULL,NULL,NULL,NULL,"35.0518",NULL,"9.98",NULL,NULL,NULL,"1.66596",NULL,"8.71429",NULL
"30005","2018-02-18 13:05:45","202.778",NULL,NULL,NULL,NULL,NULL,"34.5106",NULL,"11.52",NULL,NULL,NULL,"1.66966",NULL,"8.96657",NULL
"30005","2018-02-18 13:06:45","219.332",NULL,NULL,NULL,NULL,NULL,"34.1006",NULL,"12.64",NULL,NULL,NULL,"2.10016",NULL,"8.96246",NULL
"30005","2018-02-18 13:09:45","248.972",NULL,NULL,NULL,NULL,NULL,"34.3225",NULL,"11.87",NULL,NULL,NULL,"2.92632",NULL,"9.24009",NULL
"30005","2018-02-18 14:04:45","181.831",NULL,NULL,NULL,NULL,NULL,"30.296",NULL,"15.41",NULL,NULL,NULL,"4.85888",NULL,"8.73124",NULL
"30005","2018-02-18 14:06:45","180.793",NULL,NULL,NULL,NULL,NULL,"30.8633",NULL,"12.68",NULL,NULL,NULL,"4.2171",NULL,"8.34665",NULL
"30005","2018-02-18 14:07:45","180.884",NULL,NULL,NULL,NULL,NULL,"30.5102",NULL,"16.22",NULL,NULL,NULL,"4.44052",NULL,"8.40079",NULL
"30005","2018-02-18 14:09:45","165.642",NULL,NULL,NULL,NULL,NULL,"31.6703",NULL,"12.92",NULL,NULL,NULL,"3.6534",NULL,"8.54126",NULL
"30005","2018-02-18 14:11:45","193.051",NULL,NULL,NULL,NULL,NULL,"30.4885",NULL,"13.73",NULL,NULL,NULL,"4.14321",NULL,"8.75744",NULL
"30005","2018-02-18 14:13:45","191.812",NULL,NULL,NULL,NULL,NULL,"31.5818",NULL,"12.23",NULL,NULL,NULL,"3.74176",NULL,"8.45188",NULL
"30005","2018-02-18 14:15:45","185.73",NULL,NULL,NULL,NULL,NULL,"31.7218",NULL,"11.68",NULL,NULL,NULL,"3.65596",NULL,"8.43828",NULL
"30005","2018-02-18 14:17:45","192.457",NULL,NULL,NULL,NULL,NULL,"31.1051",NULL,"13.9",NULL,NULL,NULL,"4.18606",NULL,"8.50722",NULL
"30005","2018-02-18 14:19:45","221.856",NULL,NULL,NULL,NULL,NULL,"31.2706",NULL,"15.88",NULL,NULL,NULL,"3.97643",NULL,"8.98067",NULL
"30005","2018-02-18 14:22:45","210.986",NULL,NULL,NULL,NULL,NULL,"30.1945",NULL,"15.76",NULL,NULL,NULL,"4.65156",NULL,"8.47697",NULL
"30005","2018-02-18 14:25:45","196.596",NULL,NULL,NULL,NULL,NULL,"29.4399",NULL,"15.28",NULL,NULL,NULL,"5.0395",NULL,"8.23418",NULL
"30005","2018-02-18 14:27:45","218.903",NULL,NULL,NULL,NULL,NULL,"28.2053",NULL,"20.53",NULL,NULL,NULL,"6.32679",NULL,"8.30252",NULL
"30005","2018-02-18 14:29:45","191.218",NULL,NULL,NULL,NULL,NULL,"29.3688",NULL,"17.59",NULL,NULL,NULL,"5.23949",NULL,"8.33079",NULL
"30005","2018-02-18 14:31:45","200.499",NULL,NULL,NULL,NULL,NULL,"28.9825",NULL,"17.95",NULL,NULL,NULL,"5.40309",NULL,"8.21273",NULL
"30005","2018-02-18 14:33:45","189.234",NULL,NULL,NULL,NULL,NULL,"29.5527",NULL,"17.03",NULL,NULL,NULL,"5.30362",NULL,"8.33079",NULL
"30005","2018-02-18 14:35:45","197.086",NULL,NULL,NULL,NULL,NULL,"28.683",NULL,"17.83",NULL,NULL,NULL,"5.60636",NULL,"8.22057",NULL
"30005","2018-02-18 14:37:45","201.715",NULL,NULL,NULL,NULL,NULL,"28.8683",NULL,"15.38",NULL,NULL,NULL,"5.99347",NULL,"8.29675",NULL
"30005","2018-02-18 14:38:45","195.377",NULL,NULL,NULL,NULL,NULL,"28.7963",NULL,"19.45",NULL,NULL,NULL,"5.93306",NULL,"8.42216",NULL
"30005","2018-02-18 14:40:45","192.454",NULL,NULL,NULL,NULL,NULL,"29.1562",NULL,"15.64",NULL,NULL,NULL,"5.9802",NULL,"8.22761",NULL
"30005","2018-02-18 14:42:45","226.267",NULL,NULL,NULL,NULL,NULL,"30.4578",NULL,"14.56",NULL,NULL,NULL,"6.40336",NULL,"8.38997",NULL
"30005","2018-02-18 14:44:45","201.639",NULL,NULL,NULL,NULL,NULL,"29.2307",NULL,"16.45",NULL,NULL,NULL,"6.3393",NULL,"8.59356",NULL
"30005","2018-02-18 14:47:45","266.233",NULL,NULL,NULL,NULL,NULL,"30.1705",NULL,"15.68",NULL,NULL,NULL,"7.81063",NULL,"8.67185",NULL
"30005","2018-02-18 14:48:45","200.725",NULL,NULL,NULL,NULL,NULL,"30.2877",NULL,"14.74",NULL,NULL,NULL,"5.86943",NULL,"8.20014",NULL
"30005","2018-02-18 14:50:45","204.931",NULL,NULL,NULL,NULL,NULL,"28.0627",NULL,"14.12",NULL,NULL,NULL,"6.65436",NULL,"8.2505",NULL
"30005","2018-02-18 14:52:45","253.792",NULL,NULL,NULL,NULL,NULL,"30.2888",NULL,"18.39",NULL,NULL,NULL,"7.7511",NULL,"8.48871",NULL
"30005","2018-02-18 14:54:45","185.014",NULL,NULL,NULL,NULL,NULL,"27.5528",NULL,"13.64",NULL,NULL,NULL,"6.52813",NULL,"9.00362",NULL
"30005","2018-02-18 14:57:45","188.335",NULL,NULL,NULL,NULL,NULL,"29.8068",NULL,"13.99",NULL,NULL,NULL,"6.00938",NULL,"8.26848",NULL
"30005","2018-02-18 14:58:45","219.656",NULL,NULL,NULL,NULL,NULL,"30.3918",NULL,"15.53",NULL,NULL,NULL,"6.92461",NULL,"8.73972",NULL
"30005","2018-02-18 15:00:45","184.654",NULL,NULL,NULL,NULL,NULL,"31.271",NULL,"15.13",NULL,NULL,NULL,"5.2873",NULL,"8.42122",NULL
"30005","2018-02-18 15:02:45","215.79",NULL,NULL,NULL,NULL,NULL,"31.6197",NULL,"14.19",NULL,NULL,NULL,"5.56682",NULL,"8.5737",NULL
"30005","2018-02-18 15:04:45","279.884",NULL,NULL,NULL,NULL,NULL,"34.6549",NULL,"16.1",NULL,NULL,NULL,"6.41297",NULL,"8.54484",NULL
"30005","2018-02-18 15:08:45","206.368",NULL,NULL,NULL,NULL,NULL,"30.9078",NULL,"17.15",NULL,NULL,NULL,"5.032",NULL,"8.41107",NULL
"30005","2018-02-18 15:11:45","201.732",NULL,NULL,NULL,NULL,NULL,"30.9476",NULL,"14.66",NULL,NULL,NULL,"4.68043",NULL,"8.2893",NULL
"30005","2018-02-18 15:13:45","224.539",NULL,NULL,NULL,NULL,NULL,"31.5876",NULL,"15.78",NULL,NULL,NULL,"4.70521",NULL,"8.5339",NULL
"30005","2018-02-18 15:19:45","235.266",NULL,NULL,NULL,NULL,NULL,"30.7079",NULL,"16.1",NULL,NULL,NULL,"5.99529",NULL,"8.26848",NULL
"30005","2018-02-18 15:21:45","194.076",NULL,NULL,NULL,NULL,NULL,"28.5551",NULL,"15.35",NULL,NULL,NULL,"5.54383",NULL,"8.31884",NULL
"30005","2018-02-18 15:22:45","192.555",NULL,NULL,NULL,NULL,NULL,"28.7439",NULL,"18.87",NULL,NULL,NULL,"5.27056",NULL,"8.33245",NULL
"30005","2018-02-18 15:25:45","193.696",NULL,NULL,NULL,NULL,NULL,"29.8102",NULL,"19.82",NULL,NULL,NULL,"5.84392",NULL,"8.31447",NULL
"30005","2018-02-18 15:27:45","200.424",NULL,NULL,NULL,NULL,NULL,"29.2344",NULL,"17.65",NULL,NULL,NULL,"5.6534",NULL,"8.24804",NULL
"30005","2018-02-18 15:29:45","200.652",NULL,NULL,NULL,NULL,NULL,"29.162",NULL,"19.01",NULL,NULL,NULL,"5.31761",NULL,"8.26682",NULL
"30005","2018-02-18 15:30:45","200.839",NULL,NULL,NULL,NULL,NULL,"28.8814",NULL,"17.81",NULL,NULL,NULL,"5.34702",NULL,"8.20014",NULL
"30005","2018-02-18 15:32:45","200.545",NULL,NULL,NULL,NULL,NULL,"28.6452",NULL,"22.14",NULL,NULL,NULL,"5.36355",NULL,"8.15634",NULL
"30005","2018-02-18 15:33:45","198.794",NULL,NULL,NULL,NULL,NULL,"28.4035",NULL,"18.32",NULL,NULL,NULL,"5.45023",NULL,"8.13392",NULL
"30005","2018-02-18 15:35:45","197.244",NULL,NULL,NULL,NULL,NULL,"28.0591",NULL,"22.72",NULL,NULL,NULL,"5.81481",NULL,"8.0947",NULL
"30005","2018-02-18 15:37:45","202.448",NULL,NULL,NULL,NULL,NULL,"27.4333",NULL,"21.3",NULL,NULL,NULL,"6.55396",NULL,"8.13883",NULL
"30005","2018-02-18 15:39:45","190.134",NULL,NULL,NULL,NULL,NULL,"27.871",NULL,"21.69",NULL,NULL,NULL,"6.10939",NULL,"8.1797",NULL
"30005","2018-02-18 15:41:45","199.66",NULL,NULL,NULL,NULL,NULL,"27.0576",NULL,"21.1",NULL,NULL,NULL,"6.372",NULL,"8.1661",NULL
"30005","2018-02-18 15:42:45","191.318",NULL,NULL,NULL,NULL,NULL,"27.2047",NULL,"18.9",NULL,NULL,NULL,"6.09706",NULL,"8.20014",NULL
"30005","2018-02-18 15:43:45","206.592",NULL,NULL,NULL,NULL,NULL,"26.9627",NULL,"20.3",NULL,NULL,NULL,"6.53089",NULL,"8.18428",NULL
"30005","2018-02-18 15:45:45","217.1",NULL,NULL,NULL,NULL,NULL,"26.4151",NULL,"21.62",NULL,NULL,NULL,"7.13111",NULL,"8.19603",NULL
"30005","2018-02-18 15:47:45","231.651",NULL,NULL,NULL,NULL,NULL,"25.48",NULL,"24.76",NULL,NULL,NULL,"7.91398",NULL,"8.52813",NULL
"30005","2018-02-18 15:49:45","195.806",NULL,NULL,NULL,NULL,NULL,"26.8922",NULL,"22.04",NULL,NULL,NULL,"6.7025",NULL,"7.69907",NULL
"30005","2018-02-18 15:50:45","165.467",NULL,NULL,NULL,NULL,NULL,"26.5383",NULL,"19.42",NULL,NULL,NULL,"7.03117",NULL,"7.99703",NULL
"30005","2018-02-18 15:52:45","223.385",NULL,NULL,NULL,NULL,NULL,"26.5648",NULL,"24.74",NULL,NULL,NULL,"7.2938",NULL,"8.07858",NULL
"30005","2018-02-18 15:54:45","200.513",NULL,NULL,NULL,NULL,NULL,"26.5891",NULL,"20.24",NULL,NULL,NULL,"6.97677",NULL,"7.9963",NULL
"30005","2018-02-18 15:56:45","211.336",NULL,NULL,NULL,NULL,NULL,"25.9025",NULL,"22.94",NULL,NULL,NULL,"7.66938",NULL,"8.09941",NULL
"30005","2018-02-18 15:59:45","203.694",NULL,NULL,NULL,NULL,NULL,"25.9698",NULL,"21.76",NULL,NULL,NULL,"7.84658",NULL,"8.12442",NULL
"30005","2018-02-18 16:01:45","223.516",NULL,NULL,NULL,NULL,NULL,"26.0918",NULL,"24.95",NULL,NULL,NULL,"8.35401",NULL,"8.12463",NULL
"30005","2018-02-18 16:03:45","347.564",NULL,NULL,NULL,NULL,NULL,"30.9804",NULL,"24.12",NULL,NULL,NULL,"10.9588",NULL,"8.2505",NULL
"30005","2018-02-18 16:04:45","288.662",NULL,NULL,NULL,NULL,NULL,"29.1808",NULL,"23.34",NULL,NULL,NULL,"10.0743",NULL,"8.27094",NULL
"30005","2018-02-18 16:05:45","265.988",NULL,NULL,NULL,NULL,NULL,"26.0969",NULL,"22.08",NULL,NULL,NULL,"10.0597",NULL,"8.30086",NULL
"30005","2018-02-18 16:07:45","226.534",NULL,NULL,NULL,NULL,NULL,"28.4094",NULL,"26.09",NULL,NULL,NULL,"8.19606",NULL,"8.0166",NULL
"30005","2018-02-18 16:08:45","272.255",NULL,NULL,NULL,NULL,NULL,"29.3479",NULL,"23.43",NULL,NULL,NULL,"9.3874",NULL,"8.0947",NULL
"30005","2018-02-18 16:10:45","213.352",NULL,NULL,NULL,NULL,NULL,"27.2591",NULL,"20.32",NULL,NULL,NULL,"8.06671",NULL,"8.07884",NULL
"30005","2018-02-18 16:13:45","200.755",NULL,NULL,NULL,NULL,NULL,"26.435",NULL,"22.9",NULL,NULL,NULL,"7.45157",NULL,"7.94162",NULL
"30005","2018-02-18 16:15:45","202.999",NULL,NULL,NULL,NULL,NULL,"27.503",NULL,"21.26",NULL,NULL,NULL,"7.92637",NULL,"8.26682",NULL
"30005","2018-02-18 16:17:45","227.954",NULL,NULL,NULL,NULL,NULL,"32.1215",NULL,"23.21",NULL,NULL,NULL,"9.05061",NULL,"8.09523",NULL
"30005","2018-02-18 16:19:45","476.11",NULL,NULL,NULL,NULL,NULL,"31.309",NULL,"24.31",NULL,NULL,NULL,"12.2502",NULL,"8.80449",NULL
"30005","2018-02-18 16:21:45","447.054",NULL,NULL,NULL,NULL,NULL,"35.6478",NULL,"23.72",NULL,NULL,NULL,"12.1518",NULL,"8.30086",NULL
"30005","2018-02-18 16:23:45","224.871",NULL,NULL,NULL,NULL,NULL,"28.7956",NULL,"23.32",NULL,NULL,NULL,"7.49255",NULL,"8.16796",NULL
"30005","2018-02-18 16:24:45","215.47",NULL,NULL,NULL,NULL,NULL,"28.226",NULL,"21",NULL,NULL,NULL,"6.92951",NULL,"8.16139",NULL
"30005","2018-02-18 16:26:45","258.898",NULL,NULL,NULL,NULL,NULL,"26.852",NULL,"23.29",NULL,NULL,NULL,"8.47715",NULL,"8.26045",NULL
"30005","2018-02-18 16:28:45","219.752",NULL,NULL,NULL,NULL,NULL,"27.2792",NULL,"20.61",NULL,NULL,NULL,"7.49734",NULL,"8.17253",NULL
"30005","2018-02-18 16:30:45","206.558",NULL,NULL,NULL,NULL,NULL,"27.01",NULL,"22.37",NULL,NULL,NULL,"7.70822",NULL,"8.14067",NULL
"30005","2018-02-18 16:32:45","240.74",NULL,NULL,NULL,NULL,NULL,"27.2894",NULL,"23.31",NULL,NULL,NULL,"6.86588",NULL,"8.35594",NULL
"30005","2018-02-18 16:34:45","279.099",NULL,NULL,NULL,NULL,NULL,"24.3131",NULL,"22.29",NULL,NULL,NULL,"9.54264",NULL,"9.96284",NULL
"30005","2018-02-18 16:35:45","267.45",NULL,NULL,NULL,NULL,NULL,"24.6886",NULL,"20.11",NULL,NULL,NULL,"9.09332",NULL,"8.47531",NULL
"30005","2018-02-18 16:36:45","225.768",NULL,NULL,NULL,NULL,NULL,"25.638",NULL,"23.58",NULL,NULL,NULL,"7.84707",NULL,"8.18653",NULL
"30005","2018-02-18 16:38:45","202.676",NULL,NULL,NULL,NULL,NULL,"26.9292",NULL,"19.51",NULL,NULL,NULL,"6.60337",NULL,"8.08528",NULL
"30005","2018-02-18 16:40:45","215.924",NULL,NULL,NULL,NULL,NULL,"26.268",NULL,"20.21",NULL,NULL,NULL,"6.77633",NULL,"8.02623",NULL
"30005","2018-02-18 16:41:45","244.162",NULL,NULL,NULL,NULL,NULL,"26.9757",NULL,"20.2",NULL,NULL,NULL,"7.33828",NULL,"8.0949",NULL
"30005","2018-02-18 16:43:45","196.296",NULL,NULL,NULL,NULL,NULL,"25.7328",NULL,"22.06",NULL,NULL,NULL,"6.99269",NULL,"8.12211",NULL
"30005","2018-02-18 16:45:45","198.364",NULL,NULL,NULL,NULL,NULL,"25.7067",NULL,"19.29",NULL,NULL,NULL,"6.81486",NULL,"8.04036",NULL
"30005","2018-02-18 16:46:45","191.871",NULL,NULL,NULL,NULL,NULL,"26.0027",NULL,"18.66",NULL,NULL,NULL,"6.58971",NULL,"7.93864",NULL
"30005","2018-02-18 16:48:45","193.464",NULL,NULL,NULL,NULL,NULL,"26.2296",NULL,"20.03",NULL,NULL,NULL,"6.51279",NULL,"7.92935",NULL
"30005","2018-02-18 16:50:45","189.429",NULL,NULL,NULL,NULL,NULL,"25.4278",NULL,"17.42",NULL,NULL,NULL,"6.69224",NULL,"8.05151",NULL
"30005","2018-02-18 16:53:45","195.038",NULL,NULL,NULL,NULL,NULL,"23.6936",NULL,"20.35",NULL,NULL,NULL,"7.47256",NULL,"8.02696",NULL
"30005","2018-02-18 16:55:45","220.195",NULL,NULL,NULL,NULL,NULL,"24.0187",NULL,"17.08",NULL,NULL,NULL,"8.1746",NULL,"8.06272",NULL
"30005","2018-02-18 16:59:45","209.164",NULL,NULL,NULL,NULL,NULL,"23.6129",NULL,"18.02",NULL,NULL,NULL,"7.78864",NULL,"7.99",NULL
"30005","2018-02-18 17:00:45","226.344",NULL,NULL,NULL,NULL,NULL,"22.5965",NULL,"21.56",NULL,NULL,NULL,"8.93455",NULL,"8.10605",NULL
"30005","2018-02-18 17:01:45","236.616",NULL,NULL,NULL,NULL,NULL,"22.5109",NULL,"22.48",NULL,NULL,NULL,"9.35075",NULL,"8.08959",NULL
"30005","2018-02-18 17:02:45","251.919",NULL,NULL,NULL,NULL,NULL,"24.7775",NULL,"21.02",NULL,NULL,NULL,"9.83025",NULL,"8.11819",NULL
"30005","2018-02-18 17:04:45","165.58",NULL,NULL,NULL,NULL,NULL,"24.9429",NULL,"18.17",NULL,NULL,NULL,"7.10342",NULL,"8.26682",NULL
"30005","2018-02-18 17:06:45","266.08",NULL,NULL,NULL,NULL,NULL,"25.2929",NULL,"21.48",NULL,NULL,NULL,"8.29547",NULL,"8.05569",NULL
"30005","2018-02-18 17:08:45","220.799",NULL,NULL,NULL,NULL,NULL,"25.8924",NULL,"18.18",NULL,NULL,NULL,"8.4914",NULL,"8.06345",NULL
"30005","2018-02-18 17:11:45","203.092",NULL,NULL,NULL,NULL,NULL,"23.7089",NULL,"19.87",NULL,NULL,NULL,"8.1463",NULL,"8.10021",NULL
"30005","2018-02-18 17:13:45","231.944",NULL,NULL,NULL,NULL,NULL,"24.436",NULL,"19.58",NULL,NULL,NULL,"8.03604",NULL,"8.07029",NULL
"30005","2018-02-18 17:15:45","232.151",NULL,NULL,NULL,NULL,NULL,"24.8219",NULL,"16.99",NULL,NULL,NULL,"8.47832",NULL,"8.04892",NULL
"30005","2018-02-18 17:17:45","211.64",NULL,NULL,NULL,NULL,NULL,"25.172",NULL,"19.72",NULL,NULL,NULL,"7.72335",NULL,"7.96418",NULL
"30005","2018-02-18 17:46:45","227.446",NULL,NULL,NULL,NULL,NULL,"22.6653",NULL,"20.21",NULL,NULL,NULL,"9.2106",NULL,"8.35091",NULL
"30005","2018-02-18 17:54:45","200.666",NULL,NULL,NULL,NULL,NULL,"21.8929",NULL,"21.78",NULL,NULL,NULL,"8.69876",NULL,"7.99703",NULL
"30005","2018-02-18 17:56:45","200.169",NULL,NULL,NULL,NULL,NULL,"23.5664",NULL,"21.8",NULL,NULL,NULL,"7.77604",NULL,"7.86883",NULL
"30005","2018-02-18 17:58:45","193.468",NULL,NULL,NULL,NULL,NULL,"23.4183",NULL,"20.34",NULL,NULL,NULL,"7.65649",NULL,"7.86565",NULL
"30005","2018-02-18 17:59:45","200.029",NULL,NULL,NULL,NULL,NULL,"23.2801",NULL,"23.28",NULL,NULL,NULL,"7.97704",NULL,"7.92053",NULL
"30005","2018-02-18 18:01:45","200.558",NULL,NULL,NULL,NULL,NULL,"23.6346",NULL,"20.29",NULL,NULL,NULL,"7.7527",NULL,"7.87268",NULL
"30005","2018-02-18 18:03:45","206.911",NULL,NULL,NULL,NULL,NULL,"22.7067",NULL,"20.76",NULL,NULL,NULL,"8.11531",NULL,"8.0967",NULL
"30005","2018-02-18 18:05:45","203.478",NULL,NULL,NULL,NULL,NULL,"24.4256",NULL,"21.1",NULL,NULL,NULL,"7.93179",NULL,"7.91621",NULL
"30005","2018-02-18 18:07:45","208.964",NULL,NULL,NULL,NULL,NULL,"22.8909",NULL,"19.37",NULL,NULL,NULL,"8.20657",NULL,"7.93685",NULL
"30005","2018-02-18 18:08:45","204.044",NULL,NULL,NULL,NULL,NULL,"22.8856",NULL,"23.09",NULL,NULL,NULL,"8.39222",NULL,"8.03254",NULL
"30005","2018-02-18 18:15:46","208.118",NULL,NULL,NULL,NULL,NULL,"21.1755",NULL,"23.05",NULL,NULL,NULL,"8.9967",NULL,"7.83142",NULL
"30005","2018-02-18 18:17:46","214.386",NULL,NULL,NULL,NULL,NULL,"21.2975",NULL,"22.8",NULL,NULL,NULL,"9.20096",NULL,"7.84547",NULL
"30005","2018-02-18 18:19:46","258.861",NULL,NULL,NULL,NULL,NULL,"23.653",NULL,"23.82",NULL,NULL,NULL,"10.0079",NULL,"7.67522",NULL
"30005","2018-02-18 18:21:46","234.094",NULL,NULL,NULL,NULL,NULL,"22.1487",NULL,"25.39",NULL,NULL,NULL,"9.24661",NULL,"7.93034",NULL
"30005","2018-02-18 18:23:46","207.508",NULL,NULL,NULL,NULL,NULL,"21.7805",NULL,"23.74",NULL,NULL,NULL,"8.79772",NULL,"7.80149",NULL
"30005","2018-02-18 18:24:46","210.791",NULL,NULL,NULL,NULL,NULL,"21.3754",NULL,"26.32",NULL,NULL,NULL,"8.96033",NULL,"7.96811",NULL
"30005","2018-02-18 18:28:46","224.348",NULL,NULL,NULL,NULL,NULL,"22.7024",NULL,"22.54",NULL,NULL,NULL,"8.49289",NULL,"9.81448",NULL
"30005","2018-02-18 18:30:46","229.488",NULL,NULL,NULL,NULL,NULL,"22.5581",NULL,"21.44",NULL,NULL,NULL,"9.46945",NULL,"8.09922",NULL
"30005","2018-02-18 18:34:46","208.34",NULL,NULL,NULL,NULL,NULL,"23.5738",NULL,"22.92",NULL,NULL,NULL,"8.81566",NULL,"8.02955",NULL
"30005","2018-02-18 18:40:46","219.959",NULL,NULL,NULL,NULL,NULL,"22.1926",NULL,"20.21",NULL,NULL,NULL,"8.84471",NULL,"7.84727",NULL
"30005","2018-02-18 18:41:46","209.154",NULL,NULL,NULL,NULL,NULL,"22.5533",NULL,"21.1",NULL,NULL,NULL,"8.40533",NULL,"7.85789",NULL
"30005","2018-02-18 18:42:46","217.58",NULL,NULL,NULL,NULL,NULL,"21.7166",NULL,"20.41",NULL,NULL,NULL,"8.75308",NULL,"8.2389",NULL
"30005","2018-02-18 18:44:46","214.206",NULL,NULL,NULL,NULL,NULL,"21.6764",NULL,"21.41",NULL,NULL,NULL,"8.80991",NULL,"7.82458",NULL
"30005","2018-02-18 18:46:46","209.353",NULL,NULL,NULL,NULL,NULL,"21.2164",NULL,"20.6",NULL,NULL,NULL,"9.01084",NULL,"8.06884",NULL
"30005","2018-02-18 18:48:46","210.774",NULL,NULL,NULL,NULL,NULL,"20.6047",NULL,"20.4",NULL,NULL,NULL,"8.99112",NULL,"7.86108",NULL
"30005","2018-02-18 18:49:46","208.286",NULL,NULL,NULL,NULL,NULL,"20.4892",NULL,"21.99",NULL,NULL,NULL,"9.11329",NULL,"7.78636",NULL
"30005","2018-02-18 18:53:47","233.56",NULL,NULL,NULL,NULL,NULL,"21.5767",NULL,"21.26",NULL,NULL,NULL,"10.4525",NULL,"7.86108",NULL
"30005","2018-02-18 18:55:46","250.801",NULL,NULL,NULL,NULL,NULL,"23.1684",NULL,"21.08",NULL,NULL,NULL,"10.4015",NULL,"7.78006",NULL
"30005","2018-02-18 19:00:46","232.106",NULL,NULL,NULL,NULL,NULL,"19.3314",NULL,"27.34",NULL,NULL,NULL,"10.4599",NULL,"8.03957",NULL
"30005","2018-02-18 19:02:46","211.263",NULL,NULL,NULL,NULL,NULL,"20.4705",NULL,"22.48",NULL,NULL,NULL,"9.53945",NULL,"8.00307",NULL
"30005","2018-02-18 19:04:46","211.666",NULL,NULL,NULL,NULL,NULL,"20.5907",NULL,"24.19",NULL,NULL,NULL,"9.15357",NULL,"7.62577",NULL
"30005","2018-02-18 19:05:46","236.144",NULL,NULL,NULL,NULL,NULL,"20.5681",NULL,"27.11",NULL,NULL,NULL,"8.97194",NULL,"7.87428",NULL
"30005","2018-02-18 19:07:46","227.918",NULL,NULL,NULL,NULL,NULL,"18.9846",NULL,"23.33",NULL,NULL,NULL,"10.0343",NULL,"7.8405",NULL
"30005","2018-02-18 19:09:46","221.813",NULL,NULL,NULL,NULL,NULL,"20.5786",NULL,"22.45",NULL,NULL,NULL,"9.80701",NULL,"7.85656",NULL
"30005","2018-02-18 19:11:48","206.251",NULL,NULL,NULL,NULL,NULL,"20.9383",NULL,"23.12",NULL,NULL,NULL,"9.02594",NULL,"7.92982",NULL
